Du,Dd,Fu_Nq,Fd_Nq,Fu_NEvents,Fd_NEvents,Du_out,Dd_out,Fu_Nq_out,Fd_Nq_out,Fu_NEvents_out,Fd_NEvents_out,Du_in,Dd_in,Fu_Nq_in,Fd_Nq_in,Fu_NEvents_in,Fd_NEvents_in,Du_notIN,Dd_notIN,Fu_Nq_notIN,Fd_Nq_notIN,Fu_NEvents_notIN,Fd_NEvents_notIN,Du_notOUT,Dd_notOUT,Fu_Nq_notOUT,Fd_Nq_notOUT,Fu_NEvents_notOUT,Fd_NEvents_notOUT
-0.9011164274322169,-0.9760456974387323,0.2547054840893703,0.7348679756262695,0.24698004201680673,0.712578781512605,-0.6923076923076923,-0.9416058394160584,0.15568862275449102,0.8203592814371258,0.1511627906976744,0.7965116279069767,-0.893368010403121,-0.977023498694517,0.28303275671696726,0.7048214942951785,0.27347083926031296,0.6810099573257468,-0.9064748201438849,-0.9755125284738041,0.23821765209940018,0.7523564695801199,0.231473771856786,0.7310574521232306,-0.9040431266846362,-0.9769376181474481,0.2569963978941535,0.7328899972291494,0.24919398173025256,0.7106394411606664
-0.9059529764882441,-0.9824111396115793,0.26508420633868185,0.7237766874419839,0.257238450649852,0.7023549092780852,-0.7647058823529411,-0.9830508474576272,0.21935483870967742,0.7612903225806451,0.2111801242236025,0.7329192546583851,-0.903448275862069,-0.9801151229722659,0.2718410198725159,0.7165354330708661,0.2642128279883382,0.6964285714285714,-0.9073783359497645,-0.9836481533690442,0.26138695116947064,0.7277390233894132,0.253431470061667,0.7055898149990054,-0.9083969465648855,-0.9823970037453184,0.2660438667749797,0.7229894394800975,0.25821287779237845,0.7017082785808147
-0.9221032132424537,-0.980399274047187,0.2683213585891574,0.7197909862834748,0.2590817356205853,0.6950050454086781,-0.9473684210526315,-0.9652173913043478,0.24203821656050956,0.732484076433121,0.2275449101796407,0.688622754491018,-0.93234100135318,-0.9785310734463277,0.2904874213836478,0.6957547169811321,0.28066843904291683,0.6722369920243069,-0.9163498098859315,-0.9812834224598931,0.257288201917433,0.7317550381530034,0.24834749763928235,0.7063267233238905,-0.9216269841269841,-0.980722891566265,0.2688716991197653,0.7195252067217924,0.2597603401623502,0.695142378559464
-0.9167862266857962,-0.9819019976096978,0.2600746268656716,0.7284825870646766,0.25117117117117116,0.7035435435435435,-0.7931034482758621,-0.9367088607594937,0.26605504587155965,0.7247706422018348,0.25327510917030566,0.6899563318777293,-0.9190404797601199,-0.98562874251497,0.2816722972972973,0.7052364864864865,0.27224489795918366,0.6816326530612244,-0.9157303370786517,-0.9804155720085981,0.25105782792665726,0.7381875881523272,0.24238297872340425,0.7126808510638298,-0.9203148057058534,-0.9831549394630636,0.2599079519304526,0.7285860393761187,0.2511116600790514,0.7039278656126482
-0.9173553719008265,-0.9769133459835547,0.26364678899082566,0.7252293577981651,0.253808787811879,0.6981673658644292,-0.8181818181818182,-0.9605911330049262,0.20522388059701493,0.7574626865671642,0.18900343642611683,0.697594501718213,-0.9138187221396731,-0.9711884753901561,0.2851694915254237,0.7059322033898305,0.2746938775510204,0.68,-0.9188191881918819,-0.9789609274366681,0.25566037735849056,0.7323899371069182,0.24606537530266342,0.7049031476997578,-0.9197860962566845,-0.9774546642705441,0.26549929010885,0.7242072882158069,0.2559598494353827,0.6981863807459793
-0.9320543565147882,-0.9779997105225069,0.2630638208390285,0.7264220376406266,0.25288053365676166,0.6983020012128562,-0.8095238095238095,-0.973568281938326,0.21,0.7566666666666667,0.19626168224299065,0.7071651090342679,-0.9421128798842258,-0.983243566726511,0.28960603520536465,0.7003352891869237,0.27684294871794873,0.6694711538461539,-0.9282164549972391,-0.9763268423062238,0.2541754385964912,0.7351578947368421,0.24479589078129224,0.708029197080292,-0.9352193521935219,-0.9781502544148458,0.2647920964064705,0.7254369775268701,0.2547790661234723,0.6980048051812389
-0.9241739130434783,-0.9797455206439886,0.2690939722950206,0.7208910520404342,0.2576164874551971,0.6901433691756272,-0.8490566037735849,-0.9298245614035088,0.1840277777777778,0.7916666666666666,0.16878980891719744,0.7261146496815286,-0.92336217552534,-0.9739989599583984,0.29248011569052784,0.6952277657266811,0.279447322970639,0.6642487046632124,-0.9244917715392061,-0.9816577262502163,0.2609244758777469,0.7298560242485476,0.2499697519661222,0.6992135511191773,-0.9255846917080085,-0.9812683971099813,0.27145055790688727,0.7189303578299346,0.2601880877742947,0.6891019730776323
-0.9270286047869235,-0.9781021897810219,0.2720343020485946,0.7179609337779895,0.2587222473946534,0.68282736746715,-0.7407407407407407,-0.9901960784313726,0.20610687022900764,0.7786259541984732,0.1836734693877551,0.6938775510204082,-0.9195979899497487,-0.9695096827358879,0.2870744373918061,0.7002308136180034,0.2701601954928048,0.6589736627749118,-0.9300699300699301,-0.981254724111867,0.2663234005258545,0.7246932515337423,0.25431530494821636,0.6920179935139659,-0.930011862396204,-0.9778230368861733,0.273434965942264,0.7166720726565035,0.26042632066728455,0.6825764596848934
-0.9424209378407852,-0.9772949002217295,0.28645507934524556,0.7044233412470323,0.26686455968802747,0.6562481811303184,-0.9111111111111111,-0.9606299212598425,0.2564102564102564,0.7236467236467237,0.22556390977443608,0.6365914786967418,-0.9166011014948859,-0.9766942655627108,0.27732926030984073,0.711542657647829,0.2553747237291541,0.6552139843279083,-0.9523234761617381,-0.9775393062141253,0.29011643176048324,0.7015670139192857,0.2715503113733202,0.6566699442805638,-0.9430478309232481,-0.9776789764994103,0.2871287128712871,0.7039923347173427,0.26784650220474315,0.656715528542486
-0.9574395641811372,-0.9772615736954032,0.3217219848833388,0.6696242742907219,0.2794215583674246,0.5815812006469413,-0.966183574879227,-0.9742120343839542,0.37063563115487913,0.6248880931065354,0.31846153846153846,0.536923076923077,-0.9491133384734002,-0.97125122508984,0.29410430839002266,0.6941043083900227,0.2433852505160443,0.5744042034152749,-0.9597989949748744,-0.9792689579923622,0.33051704217215483,0.6618284228769498,0.291658701331804,0.5840183521315236,-0.9567765567765568,-0.9774462179042331,0.318534507905023,0.6725395251152209,0.27684818983875875,0.5845248960551668
