A_FB,A_C,A_in,A_out
-1.0,1.0,0.0,0.0
1.0,-1.0,0.0,0.0
-1.0,-1.0,0.0,0.0
-1.0,-1.0,0.0,0.0
1.0,-1.0,0.0,0.0
1.0,1.0,-1.0,1.0
0.0,0.0,0.0,0.0
-1.0,-1.0,0.3333333333333333,-1.0
-1.0,-1.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.0,1.0,0.0,0.0
-1.0,-0.3333333333333333,0.0,0.0
-1.0,1.0,0.0,0.0
-1.0,1.0,-1.0,1.0
1.0,1.0,-1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-0.5,0.0,0.0,0.0
1.0,1.0,-1.0,1.0
-1.0,1.0,-1.0,0.0
-1.0,1.0,0.0,0.0
1.0,-1.0,0.0,0.0
1.0,-1.0,0.3333333333333333,-1.0
0.0,0.0,0.3333333333333333,-1.0
0.0,-1.0,1.0,-1.0
0.0,0.0,0.0,0.0
-1.0,1.0,-1.0,1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.6666666666666666,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
-1.0,-1.0,0.0,0.0
-1.0,1.0,-1.0,1.0
-1.0,-1.0,0.0,0.0
1.0,-1.0,1.0,-1.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
